Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
66,103733,92,701,0,0,5632,158000,155400,0,Pay-off,0,AZ,"42,590",0
37,229900,95,692,0,0,5025,160000,155430,0,Pay-off,0,AZ,"42,590",1
41,319500,90,757,0,2519,3083,165000,155500,0.817061,Pay-off,0,WA,"48,688",1
45,115045,95,781,0,1278,2667,156000,155600,0.47919,Pay-off,0,TN,"38,550",0
26,151024,92,589,0,1211,3848,156000,155668,0.314709,Pay-off,0,GA,"43,217",0
42,242250,85,657,0,0,5025,157000,155821,0,Pay-off,0,AZ,"42,590",1
21,125500,100,615,1,1681,6088,156000,156000,0.276117,Pay-off,0,MD,"56,763",0
27,135800,100,748,0,1085,5166,156000,156000,0.210027,Pay-off,0,IL,"45,787",0
21,65000,100,782,0,2979,6283,158000,156000,0.474137,Pay-off,0,MD,"56,763",0
59,189000,100,798,1,2052,7250,159000,156000,0.283034,Pay-off,0,FL,"40,171",1
44,50000,100,580,0,3575,8500,160000,156000,0.420588,Pay-off,0,NJ,"56,772",0
24,123500,100,734,0,9960,24833,175000,156000,0.401079,Pay-off,0,MA,"52,354",0
33,310000,76,635,0,2177,3749,167000,156000,0.580688,Pay-off,0,MI,"44,476",1
37,93690,90,684,0,3140,7468,156000,156000,0.420461,Pay-off,0,VA,"53,275",0
34,78000,87,674,0,1674,4528,156000,156000,0.3697,Pay-off,0,WA,"48,688",0
46,269450,93,682,0,0,5025,160000,156000,0,Pay-off,0,PA,"44,286",1
34,195700,95,674,1,3119,4708,158000,156000,0.662489,Pay-off,0,FL,"40,171",1
37,124900,93,689,0,930,4327,156000,156000,0.21493,Pay-off,0,NC,"39,000",0
35,211075,95,764,0,1843,4364,156001,156001,0.422319,Pay-off,0,IL,"45,787",1
40,256500,95,723,0,1420,3095,157000,156050,0.458805,Pay-off,0,GA,"43,217",1
34,158110,97,690,1,1376,2924,157000,156125,0.470588,Pay-off,0,NV,"46,984",1
38,175050,90,707,0,1122,3748,165000,156350,0.29936,Pay-off,0,MI,"44,476",1
31,291000,100,636,0,1157,4368,156500,156435,0.264881,Pay-off,0,GA,"43,217",1
27,260000,80,650,1,1559,4008,157000,156444,0.388972,Pay-off,0,NC,"39,000",1
27,115900,86,671,0,3578,6956,158000,156500,0.514376,Pay-off,0,IL,"45,787",0
37,148000,80,635,0,0,5025,161500,156500,0,Pay-off,0,NJ,"56,772",0
42,233750,90,742,0,1279,3799,156500,156500,0.336668,Pay-off,0,IL,"45,787",1
37,81000,90,639,1,2062,5744,158000,156600,0.358983,Pay-off,0,MD,"56,763",0
26,155250,97,698,0,0,4181,157000,156800,0,Pay-off,0,FL,"40,171",0
30,234900,100,696,0,1275,4650,156900,156900,0.274194,Pay-off,0,MN,"55,914",1
43,128000,80,700,1,1922,3728,158000,156900,0.515558,Pay-off,0,FL,"40,171",0
25,120000,79,569,1,1614,5500,158000,156900,0.293455,Pay-off,0,GA,"43,217",0
22,96900,95,691,0,1212,5500,157000,156965,0.220364,Pay-off,0,NV,"46,984",0
39,125350,100,696,1,1884,5645,166000,157000,0.333747,Pay-off,0,FL,"40,171",0
30,125900,99,663,0,2046,5485,160000,157000,0.373017,Pay-off,0,NC,"39,000",0
36,66000,100,736,1,2828,7557,160000,157000,0.374223,Pay-off,0,IL,"45,787",0
41,145410,100,779,0,2093,6004,157000,157000,0.348601,Pay-off,0,MO,"43,988",0
29,159900,100,770,0,1316,4100,157000,157000,0.320976,Pay-off,0,CA,"49,894",1
59,165000,100,694,0,1378,5750,159000,157000,0.239652,Pay-off,0,AZ,"42,590",1
52,109625,100,703,0,1931,5003,157000,157000,0.385968,Pay-off,0,AZ,"42,590",0
38,168550,97,759,0,1668,4720,157000,157000,0.35339,Pay-off,0,IL,"45,787",1
24,75000,100,665,0,2105,5206,158000,157000,0.404341,Pay-off,0,IL,"45,787",0
37,283500,90,682,0,3112,5025,157100,157000,0.619342,Pay-off,0,NC,"39,000",1
47,97000,97,722,1,1895,5586,158000,157000,0.339241,Pay-off,0,IL,"45,787",0
38,65000,87,677,1,1462,4539,157000,157000,0.322097,Pay-off,0,WA,"48,688",0
58,84000,80,646,0,0,5025,170000,157000,0,Pay-off,0,FL,"40,171",0
37,275500,95,699,0,1137,2214,158000,157000,0.51355,Pay-off,0,AZ,"42,590",1
37,185250,95,756,1,1169,3206,158000,157000,0.364629,Pay-off,0,NV,"46,984",1
37,114000,100,640,0,1441,5541,158000,157000,0.260061,Pay-off,0,IL,"45,787",0
37,195000,94,664,0,1682,3776,160000,157000,0.445445,Pay-off,0,AZ,"42,590",1
41,245000,89,607,0,0,2675,159000,157000,0,Pay-off,0,DE,"50,152",1
25,34920,97,706,1,1325,7200,160000,157000,0.184028,Pay-off,0,CA,"49,894",0
37,264000,80,708,0,1027,9800,157000,157000,0.104796,Pay-off,0,NV,"46,984",1
74,53600,80,765,0,1397,9900,157000,157000,0.141111,Pay-off,0,NV,"46,984",0
48,100000,100,688,0,1828,4166,159000,157068,0.43879,Pay-off,0,SC,"39,326",0
23,72750,97,668,0,2230,4680,157500,157451,0.476496,Pay-off,0,IL,"45,787",0
42,85000,100,570,1,1502,4814,157000,157500,0.312007,Pay-off,0,VA,"53,275",0
46,186240,97,743,0,1479,5025,159000,157500,0.294347,Pay-off,0,CA,"49,894",1
25,164000,98,706,1,3304,4769,158000,157500,0.692808,Pay-off,0,FL,"40,171",1
32,270000,100,776,0,1217,4738,150000,157500,0.256859,Pay-off,0,WI,"47,220",1
37,185777,100,690,0,0,5025,160000,157500,0,Pay-off,0,OR,"42,617",1
43,27000,100,690,0,1783,6623,158000,157500,0.269213,Pay-off,0,MI,"44,476",0
38,78280,95,655,1,1855,3987,158500,157606,0.465262,Pay-off,0,FL,"40,171",0
37,95000,100,698,0,1752,5900,158000,157757,0.296949,Pay-off,0,FL,"40,171",0
30,126550,98,706,0,1309,6320,160000,157900,0.20712,Pay-off,0,MN,"55,914",0
37,174000,100,648,0,2214,5318,160000,157900,0.416322,Pay-off,0,FL,"40,171",1
30,114187,102,676,0,1755,3447,160000,157900,0.509138,Pay-off,0,VA,"53,275",0
30,182102,95,769,0,1898,3916,159500,157900,0.484678,Pay-off,0,MI,"44,476",1
27,206000,89,714,0,1143,3984,157900,157900,0.286898,Pay-off,0,GA,"43,217",1
47,52650,90,689,0,7003,10830,159000,157900,0.64663,Pay-off,0,TN,"38,550",0
33,107000,100,675,0,1841,3427,158000,158000,0.537205,Pay-off,0,CA,"49,894",0
29,148650,100,738,1,1488,3770,158000,158000,0.394695,Pay-off,0,IL,"45,787",0
57,78000,100,654,1,2610,8375,158000,158000,0.311642,Pay-off,0,FL,"40,171",0
31,169000,100,684,0,2214,3986,158000,158000,0.555444,Pay-off,0,CA,"49,894",1
24,175500,100,650,1,1822,4011,158000,158000,0.454251,Pay-off,0,CA,"49,894",1
39,103500,100,702,0,1412,7300,158000,158000,0.193425,Pay-off,0,AZ,"42,590",0
39,97034,102,662,1,1654,4500,158000,158000,0.367556,Pay-off,0,HI,"53,123",0
36,113350,97,759,0,1263,4862,159000,158000,0.25977,Pay-off,0,CO,"51,022",0
37,288800,90,663,0,2581,9180,158000,158000,0.281155,Pay-off,0,IL,"45,787",1
51,167400,90,660,1,2973,4732,160000,158000,0.628276,Pay-off,0,NC,"39,000",1
50,201700,90,656,1,1449,3433,158000,158000,0.42208,Pay-off,0,NV,"46,984",1
27,77600,80,686,0,1355,6300,158000,158000,0.215079,Pay-off,0,NV,"46,984",0
39,71900,90,735,0,2631,7888,162000,158000,0.333545,Pay-off,0,VA,"53,275",0
37,194400,90,755,0,1574,3741,160000,158031,0.420743,Pay-off,0,CO,"51,022",1
44,133476,97,737,0,1871,4166,159000,158176,0.449112,Pay-off,0,AZ,"42,590",0
52,103000,88,699,0,1805,4980,159000,158346,0.36245,Pay-off,0,FL,"40,171",0
30,195597,100,740,0,1185,3954,159000,158500,0.299697,Pay-off,0,NV,"46,984",1
24,119000,100,775,1,1239,6581,159000,158500,0.188269,Pay-off,0,IA,"43,042",0
40,52850,97,747,0,2289,4630,158505,158505,0.494384,Pay-off,0,GA,"43,217",0
44,175950,85,628,1,2307,4021,159000,158512,0.573738,Pay-off,0,FL,"40,171",1
33,161990,97,787,0,1696,3714,160000,158530,0.456651,Pay-off,0,FL,"40,171",1
24,67000,100,723,1,3127,8319,167000,158890,0.375887,Pay-off,0,NJ,"56,772",0
30,160370,102,737,0,1342,3323,162000,158900,0.403852,Pay-off,0,MD,"56,763",0
48,124000,80,760,0,1189,3438,159000,158900,0.345841,Pay-off,0,NY,"44,228",0
26,111000,100,803,0,1211,6700,169000,159000,0.180746,Pay-off,0,WI,"47,220",0
34,88175,100,639,0,2878,7892,160000,159000,0.364673,Pay-off,0,TX,"41,275",0
35,79325,95,634,1,1947,4000,161000,159000,0.48675,Pay-off,0,MI,"44,476",0
34,179850,100,698,0,1568,4302,160400,159000,0.364482,Pay-off,0,NM,"37,587",1
42,112900,100,625,1,2445,6227,165000,159000,0.392645,Pay-off,0,MD,"56,763",0
24,233450,102,536,1,1215,3050,160000,159000,0.398361,Pay-off,0,CA,"49,894",1
38,240000,80,649,0,0,3245,160000,159000,0,Pay-off,0,NV,"46,984",1
37,64505,95,712,0,2624,6926,160000,159000,0.378862,Pay-off,0,AZ,"42,590",0
33,151156,95,633,0,1271,5025,160000,159000,0.252951,Pay-off,0,TX,"41,275",0
49,84575,85,681,0,0,4986,159000,159000,0,Pay-off,0,CA,"49,894",0
37,110000,100,590,1,1233,4025,159000,159000,0.306335,Pay-off,0,AZ,"42,590",0
50,116252,90,621,0,1716,4831,161075,159000,0.355206,Pay-off,0,MS,"33,659",0
39,322000,92,649,0,0,5025,160000,159332,0,Pay-off,0,FL,"40,171",1
22,114460,97,721,1,1415,6133,162000,159500,0.230719,Pay-off,0,AR,"33,948",0
33,83900,97,677,0,2235,6166,160000,159500,0.362472,Pay-off,0,IL,"45,787",0
23,132850,100,573,1,1717,4455,159740,159547,0.38541,Pay-off,0,MD,"56,763",0
30,125185,102,653,0,1536,3217,160000,159600,0.477463,Pay-off,0,NV,"46,984",0
23,66025,95,665,0,1262,6000,230000,159775,0.210333,Pay-off,0,NY,"44,228",0
52,235000,64,559,0,1600,3374,160000,159777,0.474215,Pay-off,0,FL,"40,171",1
35,119567,102,712,0,1870,4000,162500,159800,0.4675,Pay-off,0,MD,"56,763",0
59,40500,90,699,0,0,8500,160000,159819,0,Pay-off,0,CA,"49,894",0
34,59805,90,696,0,1441,6319,160000,159860,0.228042,Pay-off,0,CA,"49,894",0
26,118900,100,612,0,2699,6428,169000,159900,0.419882,Pay-off,0,MI,"44,476",0
33,137424,100,679,0,1837,3402,160000,159900,0.539976,Pay-off,0,NJ,"56,772",0
35,72500,100,740,0,1863,5576,162000,159900,0.33411,Pay-off,0,FL,"40,171",0
63,204300,80,647,0,973,3026,160000,159900,0.321547,Pay-off,0,NV,"46,984",1
31,179553,102,633,1,1855,3175,160000,159900,0.584252,Pay-off,0,MD,"56,763",1
37,184486,102,765,0,1374,4211,167000,159900,0.326288,Pay-off,0,CA,"49,894",1
37,164500,100,725,0,1084,4336,160000,159900,0.25,Pay-off,0,DE,"50,152",1
37,152000,100,748,0,1717,4144,170000,159900,0.414334,Pay-off,0,GA,"43,217",0
26,90000,91,727,0,2706,6991,160000,159900,0.387069,Pay-off,0,CA,"49,894",0
50,114200,88,520,0,1628,4955,161000,159900,0.328557,Pay-off,0,IL,"45,787",0
34,184150,97,790,0,1438,3993,160000,159900,0.36013,Pay-off,0,VA,"53,275",1
37,88192,73,678,0,0,5200,159900,159900,0,Pay-off,0,MA,"52,354",0
32,240000,100,596,1,1963,3033,160000,159950,0.647214,Pay-off,0,CA,"49,894",1
24,129980,97,644,1,1932,4418,160000,159950,0.437302,Pay-off,0,MD,"56,763",0
40,71250,95,743,1,2188,3973,161000,159990,0.550717,Pay-off,0,FL,"40,171",0
35,183900,97,729,0,1100,3003,161000,159999,0.3663,Pay-off,0,NV,"46,984",1
25,126250,98,682,0,1999,4030,163000,160000,0.49603,Pay-off,0,RI,"46,199",0
30,120500,100,570,0,1996,3781,160000,160000,0.527903,Pay-off,0,FL,"40,171",0
42,128000,100,734,1,1946,5001,161000,160000,0.389122,Pay-off,0,HI,"53,123",0
45,185900,100,773,0,1438,2919,162400,160000,0.492634,Pay-off,0,MI,"44,476",1
34,168000,98,681,0,1048,3800,163000,160000,0.275789,Pay-off,0,NV,"46,984",1
40,229320,100,525,1,2715,4823,160000,160000,0.562928,Pay-off,0,CA,"49,894",1
34,122000,100,640,0,2214,4900,170000,160000,0.451837,Pay-off,0,NJ,"56,772",0
42,162000,100,673,0,1879,5005,177000,160000,0.375425,Pay-off,0,TX,"41,275",0
27,133850,97,629,0,1278,5438,162000,160000,0.235013,Pay-off,0,OH,"44,160",0
42,107500,100,738,0,1902,4772,160000,160000,0.398575,Pay-off,0,FL,"40,171",0
31,150700,97,723,0,2042,4902,166000,160000,0.416565,Pay-off,0,VA,"53,275",0
28,180000,100,689,1,2077,5025,161000,160000,0.413359,Pay-off,0,NV,"46,984",1
33,133980,98,620,0,1403,2500,160000,160000,0.5612,Pay-off,0,GA,"43,217",0
37,190800,90,653,1,0,5025,160000,160000,0,Pay-off,0,FL,"40,171",1
50,280000,93,598,0,0,5025,166000,160000,0,Pay-off,0,AZ,"42,590",1
43,226305,102,739,1,1627,2200,161000,160000,0.739545,Pay-off,0,FL,"40,171",1
37,180000,74,645,0,0,5025,190000,160000,0,Pay-off,0,FL,"40,171",0
54,116400,97,704,0,1674,3500,160000,160000,0.478286,Pay-off,0,FL,"40,171",0
23,141400,100,634,0,2587,4684,194000,160000,0.552306,Pay-off,0,IL,"45,787",0
30,148700,98,648,0,1099,5025,162000,160000,0.21872,Pay-off,0,MI,"44,476",0
37,110250,90,736,0,1310,3128,160000,160000,0.418798,Pay-off,0,FL,"40,171",0
37,212400,80,683,0,1647,5025,167500,160000,0.327782,Pay-off,0,NJ,"56,772",1
37,129200,95,688,0,1894,4345,160000,160000,0.435903,Pay-off,0,CA,"49,894",0
56,118400,80,678,0,1012,5065,163000,160000,0.199803,Pay-off,0,MD,"56,763",0
37,226900,95,775,1,2337,2886,160000,160000,0.809771,Pay-off,0,IL,"45,787",1
43,110100,95,764,0,1216,4000,160000,160000,0.304,Pay-off,0,NV,"46,984",0
34,174750,95,766,1,2064,3411,160000,160000,0.605101,Pay-off,0,CA,"49,894",1
35,320000,97,664,1,1450,5025,160000,160000,0.288575,Pay-off,0,FL,"40,171",1
37,60000,100,786,0,1298,3250,165000,160000,0.399385,Pay-off,0,MD,"56,763",0
37,124500,82,606,0,1536,4845,161000,160000,0.317028,Pay-off,0,IL,"45,787",0
37,195360,90,755,0,1272,4350,180000,160000,0.292414,Pay-off,0,UT,"50,614",1
37,191250,85,665,0,1244,5000,160000,160000,0.2488,Pay-off,0,TX,"41,275",1
37,117000,90,745,0,1263,3940,162000,160000,0.320558,Pay-off,0,WI,"47,220",0
28,164000,80,678,0,2086,3793,162500,160000,0.54996,Pay-off,0,CA,"49,894",1
36,106850,95,776,0,2095,3690,160000,160000,0.567751,Pay-off,0,CA,"49,894",0
37,146500,100,772,0,2832,7304,166000,160000,0.387733,Pay-off,0,FL,"40,171",0
33,232750,95,651,0,1857,5025,175000,160000,0.369576,Pay-off,0,NJ,"56,772",1
48,149000,77,594,0,2050,4167,162700,160078,0.491961,Pay-off,0,GA,"43,217",0
37,181600,80,688,0,1900,3455,161000,160115,0.549928,Pay-off,0,NV,"46,984",1
37,55000,100,671,0,1209,2092,161000,160200,0.577916,Pay-off,0,IA,"43,042",0
37,208900,80,772,0,1268,3883,160335,160335,0.326552,Pay-off,0,TN,"38,550",1
55,98800,90,707,0,3210,10263,163000,160361,0.312774,Pay-off,0,TX,"41,275",0
48,119700,80,684,0,1322,4300,165000,160469,0.307442,Pay-off,0,NV,"46,984",0
21,120000,100,592,1,1648,5212,159000,160500,0.316193,Pay-off,0,VA,"53,275",0
42,117900,100,622,0,0,4500,160500,160500,0,Pay-off,0,NV,"46,984",0
37,122500,95,737,0,1675,4167,160500,160500,0.401968,Pay-off,0,CT,"55,970",0
37,280250,95,754,0,1190,9200,161000,160500,0.129348,Pay-off,0,TN,"38,550",1
37,121000,100,716,0,2080,4100,161000,160500,0.507317,Pay-off,0,TN,"38,550",0
36,148000,80,771,0,1798,2661,164000,160627,0.675686,Pay-off,0,FL,"40,171",0
53,80500,100,743,0,1529,6007,162000,160805,0.254536,Pay-off,0,NV,"46,984",0
28,135250,100,766,1,1357,2867,161000,161000,0.473317,Pay-off,0,UT,"50,614",0
48,141000,100,669,0,1387,3981,171000,161000,0.348405,Pay-off,0,MN,"55,914",0
31,118500,100,723,1,1820,6801,163000,161000,0.267608,Pay-off,0,LA,"35,523",0
37,145000,100,660,0,1875,4631,161000,161000,0.40488,Pay-off,0,MN,"55,914",0
37,296000,80,683,0,1374,5025,161000,161000,0.27345,Pay-off,0,NY,"44,228",1
48,233855,90,710,1,0,5025,165000,161000,0,Pay-off,0,FL,"40,171",1
37,190000,81,566,1,1865,3657,165000,161000,0.509981,Pay-off,0,FL,"40,171",1
38,284000,95,691,0,1178,5025,167000,161000,0.234443,Pay-off,0,FL,"40,171",1
30,106800,80,608,1,2128,5783,161000,161000,0.367975,Pay-off,0,IL,"45,787",0
41,140700,100,690,1,1887,4550,161095,161095,0.414725,Pay-off,0,MN,"55,914",0
33,126250,99,782,0,2061,4755,169000,161127,0.433438,Pay-off,0,FL,"40,171",0
25,196000,100,697,0,2124,4716,163000,161312,0.450382,Pay-off,0,FL,"40,171",1
32,77150,100,761,0,2469,6083,169400,161340,0.405885,Pay-off,0,NJ,"56,772",0
32,117100,100,666,0,1766,6500,161500,161500,0.271692,Pay-off,0,RI,"46,199",0
37,139650,95,786,0,1243,4865,176000,161500,0.255498,Pay-off,0,VA,"53,275",0
34,282270,97,769,1,1190,2604,162000,161766,0.456989,Pay-off,0,NV,"46,984",1
74,100000,80,758,0,2283,6924,164000,161767,0.329723,Pay-off,0,FL,"40,171",0
31,119900,100,707,0,2152,5483,163000,161817,0.392486,Pay-off,0,FL,"40,171",0
51,126350,95,645,1,1879,6749,166000,161839,0.278412,Pay-off,0,TX,"41,275",0
54,255000,92,765,0,0,5025,164900,161900,0,Pay-off,0,MN,"55,914",1
24,127200,80,781,0,2388,6324,163000,161925,0.377609,Pay-off,0,NV,"46,984",0
26,89050,100,652,0,2066,5279,165000,161976,0.391362,Pay-off,0,NM,"37,587",0
34,261250,95,606,0,1794,3432,170000,161990,0.522727,Pay-off,0,GA,"43,217",1
24,250000,100,747,1,2779,4333,162000,162000,0.641357,Pay-off,0,TX,"41,275",1
27,220000,100,629,1,1401,4898,162000,162000,0.286035,Pay-off,0,MN,"55,914",1
37,139500,100,572,0,1401,3917,162000,162000,0.357672,Pay-off,0,VA,"53,275",0
27,176350,99,771,0,1705,4118,162000,162000,0.414036,Pay-off,0,VA,"53,275",1
37,93955,95,596,0,1585,4000,165000,162000,0.39625,Pay-off,0,GA,"43,217",0
37,159900,80,746,0,2380,2756,162000,162000,0.86357,Pay-off,0,NC,"39,000",0
37,165000,77,697,1,2299,3250,164000,162000,0.707385,Pay-off,0,FL,"40,171",1
37,108000,100,617,1,1313,5025,168000,162000,0.26131,Pay-off,0,UT,"50,614",0
37,188400,73,741,0,1364,5100,162000,162000,0.267451,Pay-off,0,OR,"42,617",1
37,528000,80,636,0,0,5025,162000,162000,0,Pay-off,0,CA,"49,894",1
41,95720,88,744,0,1222,5521,163000,162000,0.221337,Pay-off,0,IL,"45,787",0
30,61400,95,725,0,1080,6250,168000,162000,0.1728,Pay-off,0,WI,"47,220",0
23,189000,90,649,0,1271,2554,169000,162000,0.497651,Pay-off,0,IN,"43,003",1
63,125100,100,737,0,1500,3399,162000,162000,0.441306,Pay-off,0,OR,"42,617",0
44,189900,95,671,0,1287,5025,164000,162000,0.256136,Pay-off,0,CA,"49,894",1
29,140940,90,637,0,2649,5766,163000,162000,0.459417,Pay-off,0,IL,"45,787",0
23,133400,100,677,0,2516,6033,164000,162001,0.41704,Pay-off,0,IL,"45,787",0
38,116000,92,727,0,1769,2668,162001,162001,0.663043,Pay-off,0,FL,"40,171",0
24,65000,100,723,1,1839,6000,163000,162092,0.3065,Pay-off,0,AZ,"42,590",0
30,42300,94,647,0,2514,6698,163000,162179,0.375336,Pay-off,0,AZ,"42,590",0
37,90000,55,687,1,3824,3931,164000,162196,0.97278,Pay-off,0,FL,"40,171",0
22,96075,100,779,0,2549,6000,163000,162250,0.424833,Pay-off,0,WA,"48,688",0
27,119920,80,693,0,3549,6882,167300,162270,0.515693,Pay-off,0,TX,"41,275",0
42,114000,100,712,0,1369,5500,165000,162345,0.248909,Pay-off,0,AZ,"42,590",0
66,157000,100,582,1,2348,4865,163000,162404,0.482631,Pay-off,0,FL,"40,171",0
52,200456,88,690,0,3109,3533,162500,162500,0.879989,Pay-off,0,VA,"53,275",1
24,96300,90,669,1,1227,8000,164000,162500,0.153375,Pay-off,0,MI,"44,476",0
50,57000,85,658,1,0,4000,162500,162500,0,Pay-off,0,NJ,"56,772",0
37,130000,100,675,0,3205,9791,175000,162500,0.327341,Pay-off,0,ME,"39,395",0
42,110003,90,779,0,3152,7199,162500,162500,0.437839,Pay-off,0,LA,"35,523",0
38,128340,90,788,0,1644,4641,162500,162500,0.354234,Pay-off,0,LA,"35,523",0
45,142000,100,716,1,1470,3856,163000,162600,0.381224,Pay-off,0,FL,"40,171",0
55,165000,100,647,1,2281,10220,196000,162750,0.22319,Pay-off,0,UT,"50,614",0
29,157500,90,758,0,2323,5096,165000,162900,0.455848,Pay-off,0,CO,"51,022",0
37,150000,46,634,0,1887,5025,163000,162900,0.375546,Pay-off,0,GA,"43,217",0
39,33500,100,765,0,2000,5499,163000,162910,0.363702,Pay-off,0,SC,"39,326",0
25,53000,100,676,0,1550,7950,182000,163000,0.194969,Pay-off,0,CA,"49,894",0
32,139000,100,608,1,1951,4753,163000,163000,0.410478,Pay-off,0,FL,"40,171",0
41,165000,100,717,0,1892,5000,163000,163000,0.3784,Pay-off,0,WI,"47,220",1
99,132000,100,586,0,1754,4634,162775,163000,0.378507,Pay-off,0,TN,"38,550",0
37,116700,80,682,1,1783,4498,163000,163000,0.396398,Pay-off,0,CA,"49,894",0
37,206100,90,707,0,5045,9000,163000,163000,0.560556,Pay-off,0,OR,"42,617",1
75,102150,90,731,0,2584,6862,165000,163000,0.376567,Pay-off,0,SC,"39,326",0
22,125000,100,623,0,2886,6931,168000,163000,0.41639,Pay-off,0,FL,"40,171",0
50,105700,97,529,1,1652,3078,163000,163000,0.536712,Pay-off,0,CA,"49,894",0
25,201200,95,711,0,1568,4106,172000,163000,0.38188,Pay-off,0,WA,"48,688",1
54,99850,85,725,0,0,4700,168000,163000,0,Pay-off,0,CA,"49,894",0
35,322400,80,669,0,0,5025,164000,163140,0,Pay-off,0,TX,"41,275",1
39,261667,102,744,1,1724,4593,165000,163179,0.375354,Pay-off,0,FL,"40,171",1
42,89000,100,672,1,2184,4920,164000,163289,0.443902,Pay-off,0,NC,"39,000",0
37,184000,95,657,0,1010,5025,165000,163315,0.201008,Pay-off,0,MD,"56,763",1
29,59000,100,706,0,1465,4895,164000,163480,0.299285,Pay-off,0,NV,"46,984",0
42,79900,100,721,0,1186,4136,163500,163500,0.28675,Pay-off,0,CA,"49,894",0
46,157770,100,538,1,2461,4093,165000,163500,0.60127,Pay-off,0,IL,"45,787",0
33,104550,85,642,1,1586,5466,164000,163576,0.290157,Pay-off,0,AZ,"42,590",0
23,132250,100,794,0,1766,4657,164000,163660,0.379214,Pay-off,0,GA,"43,217",0
30,98940,97,657,0,1749,5919,165500,163686,0.295489,Pay-off,0,GA,"43,217",0
58,129000,100,646,0,1239,4351,166000,163733,0.284762,Pay-off,0,MI,"44,476",0
37,72000,100,537,1,1204,5500,165000,163750,0.218909,Pay-off,0,NC,"39,000",0
37,255000,75,577,0,4302,8876,166000,163750,0.484678,Pay-off,0,SD,"40,518",1
25,168963,97,697,0,1663,3585,166000,163815,0.463877,Pay-off,0,AZ,"42,590",1
30,109525,100,745,0,1763,5000,163900,163900,0.3526,Pay-off,0,IA,"43,042",0
24,175136,98,719,0,1264,3700,171000,163900,0.341622,Pay-off,0,NV,"46,984",1
55,82800,90,535,1,2678,5695,163900,163900,0.470237,Pay-off,0,FL,"40,171",0
43,38000,95,672,0,1944,7359,170000,163900,0.264166,Pay-off,0,KS,"43,725",0
32,102400,80,575,0,1557,4000,167000,163915,0.38925,Pay-off,0,GA,"43,217",0
29,151000,100,749,0,1840,5227,164000,164000,0.352018,Pay-off,0,FL,"40,171",0
19,80000,100,702,0,1866,5581,164000,164000,0.334349,Pay-off,0,AZ,"42,590",0
37,173610,100,661,1,2833,5637,164000,164000,0.502572,Pay-off,0,FL,"40,171",1
46,127200,98,698,0,1369,4506,165000,164000,0.303817,Pay-off,0,GA,"43,217",0
43,129900,100,686,0,1103,4200,164000,164000,0.262619,Pay-off,0,CA,"49,894",0
48,111600,90,664,0,1230,4500,164000,164000,0.273333,Pay-off,0,CA,"49,894",0
37,104000,80,662,1,1741,3667,179000,164000,0.474775,Pay-off,0,FL,"40,171",0
63,136000,80,744,0,1806,10000,164000,164000,0.1806,Pay-off,0,FL,"40,171",0
38,200900,95,659,1,1240,5025,173000,164000,0.246782,Pay-off,0,OR,"42,617",1
43,274550,95,742,0,1179,1895,164000,164000,0.622164,Pay-off,0,IL,"45,787",1
26,77800,95,753,1,1532,4083,166000,164000,0.375214,Pay-off,0,AL,"38,111",0
52,132000,80,747,0,1353,3605,164000,164000,0.375312,Pay-off,0,CA,"49,894",0
23,44900,90,757,0,2528,5417,170000,164001,0.466679,Pay-off,0,IL,"45,787",0
30,165350,100,626,0,2489,5070,164000,164025,0.490927,Pay-off,0,OH,"44,160",1
41,107200,80,698,0,1392,4836,166000,164091,0.287841,Pay-off,0,AZ,"42,590",0
32,260000,100,762,1,1326,3208,167000,164095,0.413342,Pay-off,0,FL,"40,171",1
46,200000,89,662,0,0,4000,164125,164125,0,Pay-off,0,NV,"46,984",1
