Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI_Ratio,Status,OUTCOME,State,Median_state_inc,UPB_Appraisal,F_OUTCOME,I_OUTCOME,P_0,P_1
3,7,4,4,1,9,6,9,9,9,Pay-of,0,CA,7,0,0,0,0.989294457,0.010705543
8,8,3,9,0,9,6,9,9,9,Pay-of,0,FL,1,0,0,0,0.9945423549,0.0054576451
2,5,4,3,0,8,6,9,9,8,Pay-of,0,CA,7,0,0,0,0.9802853637,0.0197146363
4,8,4,2,0,9,9,9,9,6,Pay-of,0,TX,2,0,0,0,0.979104303,0.020895697
5,6,8,7,0,7,7,9,9,4,Pay-of,0,DC,3,0,0,0,0.9895219866,0.0104780134
0,2,8,2,0,8,8,9,9,5,Pay-of,0,CA,7,0,0,0,0.97616457,0.02383543
5,7,1,6,1,9,9,9,9,5,Pay-of,0,CA,7,0,0,0,0.9927124892,0.0072875108
9,3,4,8,0,8,9,9,9,2,Pay-of,0,CA,7,0,0,0,0.9924348117,0.0075651883
5,0,8,1,0,9,9,9,9,5,Pay-of,0,MD,9,0,0,0,0.9747430021,0.0252569979
5,4,8,3,0,9,7,9,9,9,Pay-of,0,OH,5,0,0,0,0.9827258541,0.0172741459
2,0,5,4,0,9,9,9,9,9,Pay-of,0,NH,9,0,0,0,0.9857288824,0.0142711176
7,7,2,2,0,8,6,9,9,9,Pay-of,0,MI,6,0,0,0,0.97616457,0.02383543
0,0,5,4,0,9,8,9,9,9,Pay-of,0,CA,7,0,0,0,0.9857288824,0.0142711176
7,1,5,6,0,8,8,9,9,5,Pay-of,0,CA,7,0,0,0,0.9888879993,0.0111120007
3,9,8,7,0,5,6,9,9,4,Pay-of,0,CT,9,0,0,0,0.9863284065,0.0136715935
0,0,8,8,1,7,9,9,9,2,Pay-of,0,CA,7,0,0,0,0.9935233489,0.0064766511
5,4,8,1,1,6,2,9,9,9,Pay-of,0,CA,7,0,0,0,0.9718114726,0.0281885274
2,4,6,8,0,8,8,9,9,5,Pay-of,0,MD,9,0,0,0,0.9924348117,0.0075651883
2,0,4,9,0,7,8,9,9,3,Pay-of,0,CA,7,0,0,0,0.9928678976,0.0071321024
0,1,8,8,0,7,8,9,9,3,Pay-of,0,CA,7,0,0,0,0.9913539342,0.0086460658
3,3,8,3,1,8,7,9,9,7,Pay-of,0,FL,1,0,0,0,0.985190544,0.014809456
0,0,8,6,0,8,9,9,9,3,Pay-of,0,NY,5,0,0,0,0.9888879993,0.0111120007
0,1,8,6,0,9,8,9,9,9,Pay-of,0,MD,9,0,0,0,0.9902741283,0.0097258717
9,4,4,7,1,7,6,9,9,7,Pay-of,0,MD,9,0,0,0,0.9921474208,0.0078525792
8,0,5,8,0,8,9,9,9,3,Pay-of,0,IL,6,0,0,0,0.9924348117,0.0075651883
5,0,4,5,0,7,3,9,9,8,Pay-of,0,NY,5,0,0,0,0.9846306936,0.0153693064
3,4,8,7,0,6,8,9,9,3,Pay-of,0,WA,7,0,0,0,0.9880299584,0.0119700416
5,5,1,9,1,5,9,9,9,0,Pay-of,0,OH,5,0,0,0,0.9930207119,0.0069792881
0,1,8,8,0,8,8,9,9,4,Pay-of,0,IL,6,0,0,0,0.9924348117,0.0075651883
8,9,1,9,0,9,9,9,9,5,Pay-of,0,VA,8,1,0,0,0.9945423549,0.0054576451
3,8,2,6,0,9,9,9,9,5,Pay-of,0,NC,0,0,0,0,0.9902741283,0.0097258717
4,9,1,3,0,6,6,9,9,5,Pay-of,0,UT,8,0,0,0,0.9743495415,0.0256504585
8,2,5,1,0,8,7,9,9,7,Pay-of,0,CA,7,0,0,0,0.9712077381,0.0287922619
9,4,8,2,1,6,9,9,9,1,Pay-of,0,CO,8,0,0,0,0.9766668636,0.0233331364
3,6,8,8,0,7,6,9,9,7,Pay-of,0,CA,7,0,0,0,0.9913539342,0.0086460658
9,9,8,1,0,9,6,9,9,9,Pay-of,0,CA,7,0,0,0,0.9747430021,0.0252569979
7,2,8,8,0,7,6,9,9,6,Pay-of,0,CO,8,0,0,0,0.9913539342,0.0086460658
1,3,8,2,0,6,6,9,9,5,Pay-of,0,FL,1,0,0,0,0.9690272314,0.0309727686
0,1,8,5,0,8,8,9,9,6,Pay-of,0,NY,5,0,0,0,0.9865406577,0.0134593423
8,3,1,4,0,6,7,9,9,3,Pay-of,0,VA,8,0,0,0,0.9787773048,0.0212226952
5,1,4,4,0,9,9,9,9,7,Pay-of,0,VA,8,0,0,0,0.9857288824,0.0142711176
5,9,2,9,0,9,9,9,9,5,Pay-of,0,VA,8,0,0,0,0.9945423549,0.0054576451
5,6,4,1,0,9,9,9,9,8,Pay-of,0,FL,1,0,0,0,0.9747430021,0.0252569979
5,9,1,0,1,8,9,9,9,2,Pay-of,0,VA,8,0,0,0,0.9738012661,0.0261987339
5,4,1,1,1,8,4,9,9,9,Pay-of,0,CA,7,0,0,0,0.9783215665,0.0216784335
5,7,2,6,0,8,9,9,9,2,Pay-of,0,NJ,9,0,0,0,0.9888879993,0.0111120007
5,7,1,6,0,9,6,9,9,9,Pay-of,0,NJ,9,0,0,0,0.9902741283,0.0097258717
2,2,1,8,0,4,7,9,9,1,Pay-of,0,NY,5,0,0,0,0.9871065254,0.0128934746
8,3,2,7,0,7,9,9,9,1,Pay-of,0,CA,7,0,0,0,0.9895219866,0.0104780134
9,0,1,6,0,8,6,9,9,8,Pay-of,0,NY,5,0,0,0,0.9888879993,0.0111120007
0,5,1,9,0,5,2,9,9,8,Pay-of,0,CA,7,0,0,0,0.9906845129,0.0093154871
3,6,4,8,0,8,6,9,9,8,Pay-of,0,CT,9,0,0,0,0.9924348117,0.0075651883
9,1,1,9,0,9,8,9,9,7,Pay-of,0,FL,1,0,0,0,0.9945423549,0.0054576451
9,5,0,9,0,8,6,9,9,7,Pay-of,0,IL,6,0,0,0,0.9937607,0.0062393
5,6,1,2,0,8,6,9,9,8,Pay-of,0,NJ,9,0,0,0,0.97616457,0.02383543
5,2,2,6,0,4,7,9,9,1,Pay-of,0,NY,5,0,0,0,0.9811091854,0.0188908146
4,3,2,7,0,7,4,9,9,8,Pay-of,0,HI,8,0,0,0,0.9895219866,0.0104780134
0,3,4,7,0,9,9,9,9,0,Pay-of,0,CO,8,0,0,0,0.9919756399,0.0080243601
3,6,3,8,0,8,7,9,9,6,Pay-of,0,OH,5,0,0,0,0.9924348117,0.0075651883
2,4,4,3,1,8,5,9,9,8,Pay-of,0,CA,7,0,0,0,0.985190544,0.014809456
4,0,8,0,1,8,8,9,9,3,Pay-of,0,CA,7,0,0,0,0.9738012661,0.0261987339
3,8,1,3,0,7,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9775079725,0.0224920275
7,2,3,8,0,9,7,9,9,9,Pay-of,0,CA,7,0,0,0,0.9933814667,0.0066185333
2,8,1,4,0,8,9,9,9,0,Pay-of,0,IL,6,0,0,0,0.9837056251,0.0162943749
8,9,0,5,0,8,9,9,9,1,Pay-of,0,CA,7,0,0,0,0.9865406577,0.0134593423
1,3,8,0,1,9,4,9,9,9,Pay-of,0,CA,7,0,0,0,0.9770256162,0.0229743838
2,5,4,5,0,8,6,9,9,8,Pay-of,0,OH,5,0,0,0,0.9865406577,0.0134593423
9,0,8,9,1,9,8,9,9,8,Pay-of,0,MD,9,0,0,0,0.9959150484,0.0040849516
5,6,4,1,0,7,6,9,9,7,Pay-of,0,NJ,9,0,0,0,0.9671942914,0.0328057086
0,4,0,3,0,6,9,9,9,0,Pay-of,0,WA,7,0,0,0,0.9743495415,0.0256504585
9,1,6,6,0,3,9,9,9,0,Pay-of,0,OR,3,0,0,0,0.9784453019,0.0215546981
0,0,6,3,0,7,8,9,9,2,Pay-of,0,IL,6,0,0,0,0.9775079725,0.0224920275
7,9,1,8,0,9,6,9,9,9,Pay-of,0,NJ,9,1,0,0,0.9933814667,0.0066185333
4,9,2,7,0,3,6,9,9,1,Pay-of,0,IL,6,0,0,0,0.9821789893,0.0178210107
0,0,2,0,0,7,9,9,9,0,Pay-of,0,GA,4,0,0,0,0.9604475797,0.0395524203
5,8,0,0,0,5,9,9,9,0,Pay-of,0,MD,9,0,0,0,0.9488505121,0.0511494879
5,6,1,1,0,8,9,9,9,1,Pay-of,0,CA,7,0,0,0,0.9712077381,0.0287922619
0,1,5,4,0,6,7,9,9,3,Pay-of,0,CA,7,0,0,0,0.9787773048,0.0212226952
8,9,9,4,0,9,6,9,9,9,Pay-of,0,NY,5,1,0,0,0.9857288824,0.0142711176
5,3,1,3,1,8,1,9,9,9,Pay-of,0,CA,7,0,0,0,0.985190544,0.014809456
0,1,2,7,0,9,7,9,9,8,Pay-of,0,WA,7,0,0,0,0.9919756399,0.0080243601
9,9,2,4,0,8,6,9,9,8,Pay-of,0,NY,5,0,0,0,0.9837056251,0.0162943749
0,6,2,0,1,7,5,9,9,7,Pay-of,0,MD,9,0,0,0,0.970138224,0.029861776
7,8,1,6,1,9,6,9,9,9,Pay-of,0,NY,5,0,0,0,0.9927124892,0.0072875108
9,0,2,2,0,9,9,9,9,7,Pay-of,0,FL,1,0,0,0,0.979104303,0.020895697
0,4,8,4,0,7,8,9,9,3,Pay-of,0,VA,8,0,0,0,0.9814009369,0.0185990631
7,0,2,3,0,0,9,9,9,0,Pay-of,0,MA,8,0,0,0,0.9442433624,0.0557566376
1,3,8,6,1,5,6,9,9,4,Pay-of,0,CA,7,0,0,0,0.9875773278,0.0124226722
0,0,4,3,0,9,9,9,9,6,Pay-of,0,CA,7,0,0,0,0.9827258541,0.0172741459
5,1,8,7,0,8,8,9,9,5,Pay-of,0,NC,0,0,0,0,0.9908297643,0.0091702357
0,2,8,1,1,7,7,9,9,5,Pay-of,0,CA,7,0,0,0,0.9752744942,0.0247255058
2,1,5,6,0,9,7,9,9,8,Pay-of,0,FL,1,0,0,0,0.9902741283,0.0097258717
7,7,4,5,0,7,8,9,9,3,Pay-of,0,CA,7,0,0,0,0.9846306936,0.0153693064
9,0,8,3,1,7,9,9,9,2,Pay-of,0,IL,6,0,0,0,0.983092274,0.016907726
0,7,2,3,1,8,6,9,9,8,Pay-of,0,NY,5,0,0,0,0.985190544,0.014809456
2,3,8,5,0,7,6,9,9,5,Pay-of,0,CA,7,0,0,0,0.9846306936,0.0153693064
5,1,2,8,0,7,9,9,9,1,Pay-of,0,NV,7,0,0,0,0.9913539342,0.0086460658
5,8,1,9,0,9,9,9,9,6,Pay-of,0,CA,7,0,0,0,0.9945423549,0.0054576451
1,7,2,1,0,8,9,9,9,4,Pay-of,0,CA,7,0,0,0,0.9712077381,0.0287922619
1,0,2,4,0,9,9,9,9,2,Pay-of,0,CA,7,0,0,0,0.9857288824,0.0142711176
0,0,4,5,1,6,9,9,9,0,Pay-of,0,NY,5,0,0,0,0.9868272425,0.0131727575
4,9,0,6,0,9,9,9,9,6,Pay-of,0,CA,7,0,0,0,0.9902741283,0.0097258717
5,3,8,8,0,9,9,9,9,3,Pay-of,0,MD,9,0,0,0,0.9933814667,0.0066185333
0,0,8,5,0,9,8,9,9,7,Pay-of,0,CA,7,0,0,0,0.9882161086,0.0117838914
2,2,8,6,0,4,8,9,9,1,Pay-of,0,CA,7,0,0,0,0.9811091854,0.0188908146
5,5,0,7,0,9,9,9,9,4,Pay-of,0,CA,7,0,0,0,0.9919756399,0.0080243601
5,3,1,4,0,8,9,9,9,3,Pay-of,0,MD,9,0,0,0,0.9837056251,0.0162943749
7,3,0,2,1,9,9,9,9,2,Pay-of,0,GA,4,0,0,0,0.9842986352,0.0157013648
5,2,1,0,0,9,9,9,9,5,Pay-of,0,CA,7,0,0,0,0.969499777,0.030500223
2,7,8,3,0,9,8,9,9,7,Pay-of,0,WA,7,0,0,0,0.9827258541,0.0172741459
4,3,0,9,1,8,9,9,9,1,Pay-of,0,OR,3,0,0,0,0.99532907,0.00467093
0,0,4,7,1,7,8,9,9,3,Pay-of,0,VA,8,0,0,0,0.9921474208,0.0078525792
8,0,6,6,0,8,9,9,9,4,Pay-of,0,OR,3,0,0,0,0.9888879993,0.0111120007
0,7,2,4,0,9,9,9,9,4,Pay-of,0,MI,6,0,0,0,0.9857288824,0.0142711176
3,6,8,3,1,8,7,9,9,7,Pay-of,0,PA,5,0,0,0,0.985190544,0.014809456
0,1,8,6,0,9,8,9,9,7,Pay-of,0,CA,7,0,0,0,0.9902741283,0.0097258717
5,9,1,1,0,9,9,9,9,7,Pay-of,0,CA,7,0,0,0,0.9747430021,0.0252569979
9,0,1,9,0,9,9,9,9,5,Pay-of,0,FL,1,0,0,0,0.9945423549,0.0054576451
7,4,8,1,1,8,8,9,9,4,Pay-of,0,NY,5,0,0,0,0.9783215665,0.0216784335
5,3,4,2,0,7,6,9,9,6,Pay-of,0,CO,8,0,0,0,0.9728227374,0.0271772626
3,3,2,7,0,6,9,9,9,0,Pay-of,0,TX,2,0,0,0,0.9880299584,0.0119700416
6,5,9,3,0,9,6,9,9,9,Pay-of,0,NY,5,0,0,0,0.9827258541,0.0172741459
4,1,5,8,0,7,8,9,9,3,Pay-of,0,NH,9,0,0,0,0.9913539342,0.0086460658
2,9,4,2,0,9,9,9,9,1,Pay-of,0,NJ,9,0,0,0,0.979104303,0.020895697
0,0,5,7,0,6,9,9,9,1,Pay-of,0,CA,7,0,0,0,0.9880299584,0.0119700416
5,3,0,9,0,5,2,9,9,8,Pay-of,0,OR,3,0,0,0,0.9906845129,0.0093154871
9,2,2,4,0,9,9,9,9,7,Pay-of,0,IN,3,0,0,0,0.9857288824,0.0142711176
2,3,5,1,1,7,6,9,9,6,Pay-of,0,CA,7,0,0,0,0.9752744942,0.0247255058
3,5,8,3,0,9,7,9,9,8,Pay-of,0,VA,8,0,0,0,0.9827258541,0.0172741459
7,0,4,8,0,9,9,9,9,6,Pay-of,0,VA,8,0,0,0,0.9933814667,0.0066185333
5,7,0,8,0,8,9,9,9,2,Pay-of,0,CA,7,0,0,0,0.9924348117,0.0075651883
1,1,8,9,0,6,7,9,9,3,Pay-of,0,CO,8,0,0,0,0.9918483891,0.0081516109
3,6,8,3,0,9,6,9,9,9,Pay-of,0,NJ,9,0,0,0,0.9827258541,0.0172741459
3,6,8,0,1,9,5,9,9,9,Pay-of,0,CA,7,0,0,0,0.9770256162,0.0229743838
2,3,6,4,0,6,7,9,9,3,Pay-of,0,OR,3,0,0,0,0.9787773048,0.0212226952
0,1,8,6,1,8,8,9,9,6,Pay-of,0,MA,8,0,0,0,0.991670952,0.008329048
8,0,8,0,1,7,4,9,9,8,Pay-of,0,CA,7,0,0,0,0.970138224,0.029861776
9,6,8,1,0,7,6,9,9,7,Pay-of,0,CA,7,0,0,0,0.9671942914,0.0328057086
1,7,8,5,0,8,7,9,9,7,Pay-of,0,CA,7,0,0,0,0.9865406577,0.0134593423
1,2,8,4,0,7,5,9,9,7,Pay-of,0,NC,0,0,0,0,0.9814009369,0.0185990631
0,7,8,7,0,8,6,9,9,9,Pay-of,0,CA,7,0,0,0,0.9908297643,0.0091702357
7,1,6,8,0,6,8,9,9,2,Pay-of,0,NY,5,0,0,0,0.9901201636,0.0098798364
8,7,2,1,0,8,9,9,9,2,Pay-of,0,NJ,9,0,0,0,0.9712077381,0.0287922619
5,7,2,4,0,6,9,9,9,1,Pay-of,0,CA,7,0,0,0,0.9787773048,0.0212226952
5,6,1,3,0,3,6,9,9,1,Pay-of,0,OR,3,0,0,0,0.9620682925,0.0379317075
7,4,4,5,0,9,6,9,9,9,Pay-of,0,CA,7,0,0,0,0.9882161086,0.0117838914
5,2,4,1,1,8,8,9,9,6,Pay-of,0,CA,7,0,0,0,0.9783215665,0.0216784335
2,2,4,6,0,9,9,9,9,2,Pay-of,0,NY,5,0,0,0,0.9902741283,0.0097258717
3,4,1,6,0,9,9,9,9,4,Pay-of,0,IL,6,0,0,0,0.9902741283,0.0097258717
2,9,1,2,0,8,6,9,9,9,Pay-of,0,OR,3,1,0,0,0.97616457,0.02383543
5,0,8,4,0,8,5,9,9,8,Pay-of,0,PA,5,0,0,0,0.9837056251,0.0162943749
9,1,2,7,0,9,9,9,9,5,Pay-of,0,MD,9,0,0,0,0.9919756399,0.0080243601
8,0,3,1,0,7,9,9,9,0,Pay-of,0,GA,4,0,0,0,0.9671942914,0.0328057086
5,7,1,9,0,9,9,9,9,5,Pay-of,0,MA,8,0,0,0,0.9945423549,0.0054576451
5,9,1,1,0,9,9,9,9,4,Pay-of,0,VA,8,0,0,0,0.9747430021,0.0252569979
8,8,4,4,1,9,9,9,9,5,Pay-of,0,NY,5,0,0,0,0.989294457,0.010705543
2,2,8,3,1,9,8,9,9,9,Pay-of,0,VA,8,0,0,0,0.9870318511,0.0129681489
9,3,4,3,0,7,8,9,9,4,Pay-of,0,NC,0,0,0,0,0.9775079725,0.0224920275
1,6,8,2,1,9,6,9,9,9,Pay-of,0,VA,8,0,0,0,0.9842986352,0.0157013648
2,8,8,3,0,8,6,9,9,9,Pay-of,0,MA,8,0,0,0,0.9802853637,0.0197146363
1,7,8,7,0,9,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9919756399,0.0080243601
5,2,2,1,0,4,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9516571387,0.0483428613
5,6,2,7,0,8,9,9,9,3,Pay-of,0,MD,9,0,0,0,0.9908297643,0.0091702357
9,9,0,3,0,7,6,9,9,7,Pay-of,0,NY,5,0,0,0,0.9775079725,0.0224920275
7,8,4,2,0,9,9,9,9,5,Pay-of,0,MD,9,0,0,0,0.979104303,0.020895697
5,6,0,3,0,9,9,9,9,8,Pay-of,0,AL,0,0,0,0,0.9827258541,0.0172741459
0,1,8,4,1,8,5,9,9,8,Pay-of,0,CA,7,0,0,0,0.9877704299,0.0122295701
0,0,8,6,0,6,8,9,9,3,Pay-of,0,MD,9,0,0,0,0.9855040178,0.0144959822
1,7,4,4,1,9,6,9,9,9,Pay-of,0,NY,5,0,0,0,0.989294457,0.010705543
0,1,4,5,0,9,9,9,9,0,Pay-of,0,CO,8,0,0,0,0.9882161086,0.0117838914
8,0,8,2,0,9,9,9,9,9,Pay-of,0,CA,7,0,0,0,0.979104303,0.020895697
1,2,8,0,0,9,8,9,9,7,Pay-of,0,OH,5,0,0,0,0.969499777,0.030500223
0,4,4,2,1,8,6,9,9,8,Pay-of,0,CA,7,0,0,0,0.9820762945,0.0179237055
7,3,4,1,1,8,6,9,9,8,Pay-of,0,CA,7,0,0,0,0.9783215665,0.0216784335
3,7,2,2,0,9,9,9,9,5,Pay-of,0,TN,0,0,0,0,0.979104303,0.020895697
7,1,5,4,0,9,8,9,9,8,Pay-of,0,HI,8,0,0,0,0.9857288824,0.0142711176
4,6,8,8,0,5,6,9,9,4,Pay-of,0,NY,5,0,0,0,0.9887123417,0.0112876583
4,4,8,2,0,6,6,9,9,5,Pay-of,0,NY,5,0,0,0,0.9690272314,0.0309727686
2,3,8,7,1,7,3,9,9,8,Pay-of,0,CA,7,0,0,0,0.9921474208,0.0078525792
5,6,2,7,1,8,9,9,9,3,Pay-of,0,NY,5,0,0,0,0.9931297889,0.0068702111
5,2,1,6,0,8,9,9,9,2,Pay-of,0,CA,7,0,0,0,0.9888879993,0.0111120007
7,7,4,1,0,9,9,9,9,5,Pay-of,0,GA,4,0,0,0,0.9747430021,0.0252569979
8,2,2,2,0,9,8,9,9,8,Pay-of,0,FL,1,0,0,0,0.979104303,0.020895697
8,9,2,6,0,9,6,9,9,9,Pay-of,0,NJ,9,1,0,0,0.9902741283,0.0097258717
1,1,4,7,0,7,8,9,9,3,Pay-of,0,CA,7,0,0,0,0.9895219866,0.0104780134
5,5,8,9,0,7,9,9,9,1,Pay-of,0,AZ,3,0,0,0,0.9928678976,0.0071321024
5,6,3,6,1,7,6,8,9,7,Pay-of,0,NY,5,0,0,0,0.9904819847,0.0095180153
2,1,4,4,1,9,7,9,9,8,Pay-of,0,NY,5,0,0,0,0.989294457,0.010705543
3,5,0,6,0,7,6,9,9,7,Pay-of,0,NY,5,0,0,0,0.9873068518,0.0126931482
3,2,1,7,0,9,7,9,9,8,Pay-of,0,CA,7,0,0,0,0.9919756399,0.0080243601
9,9,4,2,0,9,6,9,9,9,Pay-of,0,AZ,3,0,0,0,0.979104303,0.020895697
8,6,9,3,0,8,6,9,9,8,Pay-of,0,NY,5,0,0,0,0.9802853637,0.0197146363
3,2,8,7,0,4,7,9,9,2,Pay-of,0,IL,6,0,0,0,0.9843887993,0.0156112007
9,8,1,8,0,9,9,9,9,4,Pay-of,0,VA,8,0,0,0,0.9933814667,0.0066185333
9,0,0,7,0,1,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9767998197,0.0232001803
8,2,0,8,0,9,9,9,9,7,Pay-of,0,FL,1,0,0,0,0.9933814667,0.0066185333
6,9,4,4,0,7,6,9,9,7,Pay-of,0,CA,7,1,0,0,0.9814009369,0.0185990631
1,2,8,5,0,9,8,9,9,6,Pay-of,0,MD,9,0,0,0,0.9882161086,0.0117838914
2,2,8,7,0,8,9,9,9,3,Pay-of,0,CA,7,0,0,0,0.9908297643,0.0091702357
7,0,2,3,1,0,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9577294315,0.0422705685
2,8,4,1,0,6,6,9,9,5,Pay-of,0,MA,8,0,0,0,0.9626429163,0.0373570837
9,9,1,8,0,6,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9901201636,0.0098798364
2,4,4,1,0,8,5,9,9,8,Pay-of,0,VA,8,0,0,0,0.9712077381,0.0287922619
0,4,4,5,1,9,7,9,9,8,Pay-of,0,VA,8,0,0,0,0.9911658302,0.0088341698
8,8,1,2,0,9,9,9,9,3,Pay-of,0,CA,7,0,0,0,0.979104303,0.020895697
3,6,2,1,1,9,9,9,9,8,Pay-of,0,CA,7,0,0,0,0.9810004451,0.0189995549
2,7,2,5,0,9,9,9,9,3,Pay-of,0,NM,0,0,0,0,0.9882161086,0.0117838914
9,2,4,5,0,8,8,9,9,4,Pay-of,0,CA,7,0,0,0,0.9865406577,0.0134593423
2,4,2,8,0,9,9,9,9,4,Pay-of,0,GA,4,0,0,0,0.9933814667,0.0066185333
7,2,4,9,0,7,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9928678976,0.0071321024
5,5,8,0,0,7,2,9,9,9,Pay-of,0,VA,8,0,0,0,0.9604475797,0.0395524203
1,2,8,2,1,8,8,9,9,5,Pay-of,0,NY,5,0,0,0,0.9820762945,0.0179237055
1,1,8,3,0,8,8,9,9,4,Pay-of,0,NY,5,0,0,0,0.9802853637,0.0197146363
7,8,8,1,0,9,6,9,9,9,Pay-of,0,NY,5,0,0,0,0.9747430021,0.0252569979
2,7,6,5,1,6,6,9,9,5,Pay-of,0,NY,5,0,0,0,0.9868272425,0.0131727575
8,1,5,8,0,6,9,9,9,1,Pay-of,0,CA,7,0,0,0,0.9901201636,0.0098798364
8,5,8,3,0,7,7,9,9,5,Pay-of,0,RI,6,0,0,0,0.9775079725,0.0224920275
8,2,8,6,1,9,9,9,9,5,Pay-of,0,CA,7,0,0,0,0.9927124892,0.0072875108
0,0,8,6,0,7,7,9,9,4,Pay-of,0,IL,6,0,0,0,0.9873068518,0.0126931482
2,1,8,4,0,9,7,9,9,9,Pay-of,0,MI,6,0,0,0,0.9857288824,0.0142711176
2,4,8,3,0,6,8,9,9,2,Pay-of,0,NY,5,0,0,0,0.9743495415,0.0256504585
4,0,8,6,0,9,8,9,9,6,Pay-of,0,CA,7,0,0,0,0.9902741283,0.0097258717
5,8,2,6,0,9,9,9,9,6,Pay-of,0,CA,7,0,0,0,0.9902741283,0.0097258717
5,3,1,8,1,7,9,9,9,1,Pay-of,0,NY,5,0,0,0,0.9935233489,0.0064766511
5,9,1,1,0,9,9,9,9,4,Pay-of,0,MI,6,0,0,0,0.9747430021,0.0252569979
5,4,1,6,0,8,9,9,9,3,Pay-of,0,IL,6,0,0,0,0.9888879993,0.0111120007
5,7,1,2,0,9,9,9,9,9,Pay-of,0,VA,8,0,0,0,0.979104303,0.020895697
9,0,1,4,0,6,6,9,9,4,Pay-of,0,CA,7,0,0,0,0.9787773048,0.0212226952
5,0,1,9,0,0,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.9818992174,0.0181007826
8,6,1,8,0,9,9,9,9,5,Pay-of,0,IL,6,0,0,0,0.9933814667,0.0066185333
9,1,1,8,1,9,8,9,9,6,Pay-of,0,CA,7,0,0,0,0.9950446891,0.0049553109
4,9,2,6,0,9,6,9,9,9,Pay-of,0,VA,8,0,0,0,0.9902741283,0.0097258717
5,8,1,5,1,8,6,9,9,8,Pay-of,0,HI,8,0,0,0,0.9899054909,0.0100945091
9,1,1,3,0,7,6,9,9,7,Pay-of,0,NY,5,0,0,0,0.9775079725,0.0224920275
9,0,0,7,0,8,9,9,9,1,Pay-of,0,VA,8,0,0,0,0.9908297643,0.0091702357
8,9,2,7,0,8,6,9,9,9,Pay-of,0,NY,5,1,0,0,0.9908297643,0.0091702357
8,3,2,1,0,9,9,9,9,5,Pay-of,0,VA,8,0,0,0,0.9747430021,0.0252569979
8,6,2,7,0,8,9,9,9,1,Pay-of,0,MD,9,0,0,0,0.9908297643,0.0091702357
6,8,1,3,0,7,6,9,9,7,Pay-of,0,NH,9,0,0,0,0.9775079725,0.0224920275
7,2,1,6,0,5,9,9,9,0,Pay-of,0,CA,7,0,0,0,0.983449416,0.016550584
8,8,6,1,0,9,6,9,9,9,Pay-of,0,CA,7,0,0,0,0.9747430021,0.0252569979
5,6,0,6,0,9,9,9,9,9,Pay-of,0,NJ,9,0,0,0,0.9902741283,0.0097258717
0,0,8,7,0,8,9,9,9,4,Pay-of,0,CA,7,0,0,0,0.9908297643,0.0091702357
5,5,1,2,0,9,9,9,9,5,Pay-of,0,WA,7,0,0,0,0.979104303,0.020895697
0,0,8,5,0,9,8,9,9,7,Pay-of,0,VA,8,0,0,0,0.9882161086,0.0117838914
1,3,8,4,0,9,8,9,9,9,Pay-of,0,CA,7,0,0,0,0.9857288824,0.0142711176
8,2,9,0,1,8,5,9,9,9,Pay-of,0,CA,7,0,0,0,0.9738012661,0.0261987339
8,5,8,8,0,7,6,9,9,7,Pay-of,0,CA,7,0,0,0,0.9913539342,0.0086460658
2,1,8,4,0,8,5,9,9,8,Pay-of,0,CT,9,0,0,0,0.9837056251,0.0162943749
2,1,1,0,0,9,9,9,9,4,Pay-of,0,CA,7,0,0,0,0.969499777,0.030500223
3,4,8,3,0,8,8,9,9,4,Pay-of,0,CA,7,0,0,0,0.9802853637,0.0197146363
3,3,3,1,0,6,8,9,9,1,Pay-of,0,FL,1,0,0,0,0.9626429163,0.0373570837
5,6,4,1,0,8,9,9,9,2,Pay-of,0,NM,0,0,0,0,0.9712077381,0.0287922619
7,0,8,6,0,8,9,9,9,5,Pay-of,0,CA,7,0,0,0,0.9888879993,0.0111120007
1,2,4,7,0,9,9,9,9,1,Pay-of,0,FL,1,0,0,0,0.9919756399,0.0080243601
5,8,1,5,0,8,9,9,9,2,Pay-of,0,AL,0,0,0,0,0.9865406577,0.0134593423
0,0,8,9,0,7,9,9,9,2,Pay-of,0,MT,0,0,0,0,0.9928678976,0.0071321024
2,3,8,5,0,5,6,9,9,4,Pay-of,0,MA,8,0,0,0,0.97997647,0.02002353
9,6,4,2,1,9,9,9,9,5,Pay-of,0,MI,6,0,0,0,0.9842986352,0.0157013648
5,7,8,9,0,6,9,9,9,1,Pay-of,0,VA,8,0,0,0,0.9918483891,0.0081516109
2,5,8,3,0,8,7,9,9,7,Pay-of,0,CA,7,0,0,0,0.9802853637,0.0197146363
1,2,8,5,0,8,8,9,9,6,Pay-of,0,IL,6,0,0,0,0.9865406577,0.0134593423
